Time (s),Energy (J)
375.33750000037253,0.0009260548865768214
375.34583333320916,0.0009398201574342124
375.3541666660458,0.0009342238814440407
375.36249999981374,0.0009324470581688615
375.3708333335817,0.0009393463925562173
375.3791666664183,0.0009391822210318423
375.38750000018626,0.0009222602298208926
375.3958333339542,0.0009142022257435656
375.40416666679084,0.000923399393080615
375.41249999962747,0.0009416105291748522
375.4208333333954,0.0009604423592293188
375.4291666671634,0.0009701940997999259
375.4375,0.0009618481568551829
375.4458333328366,0.000949752477936272
375.4541666666046,0.000938416161027078
375.46250000037253,0.0009196159741762244
375.47083333320916,0.000935514820000094
375.4791666660458,0.0009475127382003734
375.48749999981374,0.0009383175382282616
375.4958333335817,0.0009261118776819899
375.5041666664183,0.0009285813544650523
375.51250000018626,0.0009376527828806047
375.5208333339542,0.0009419264179726383
375.52916666679084,0.0009202084240627073
375.53749999962747,0.0009006430563545109
375.5458333333954,0.0008939981994231516
375.5541666671634,0.0008734609985765474
375.5625,0.0008881877067636879
375.5708333328366,0.0009032865127451828
375.5791666666046,0.0008857376389883598
375.58750000037253,0.0008791246579278322
375.59583333320916,0.0008642822636062419
375.6041666660458,0.0008469537976196762
375.61249999981374,0.0008515706583835936
375.6208333335817,0.0008790339703992345
375.6291666664183,0.0008999728797434159
375.63750000018626,0.0009005782297393239
375.6458333339542,0.0008853284570164988
375.65416666679084,0.0008789620298088607
375.66249999962747,0.0008740062006040716
375.6708333333954,0.0008592975549035486
375.6791666671634,0.000856309509941866
375.6875,0.0008672534199405391
375.6958333328366,0.0008779564421530495
375.7041666666046,0.0008732304341450003
375.71250000037253,0.0008583234556098773
375.72083333320916,0.0008570858150562799
375.7291666660458,0.0008763560410898208
375.73749999981374,0.0008782649233438633
375.7458333335817,0.0008765307050992988
375.7541666664183,0.000895254205005358
375.76250000018626,0.0009065951591935573
375.7708333339542,0.0009013778179252085
375.77916666679084,0.0009051814072904563
375.78749999962747,0.0009254276948453821
375.7958333333954,0.0009380503717935085
375.8041666671634,0.0009415366796190483
375.8125,0.0009432130239446224
375.8208333328366,0.0009478128801632124
375.8291666666046,0.0009562260194115879
375.83750000037253,0.0009666451677432519
375.84583333320916,0.0009742047622864902
375.8541666660458,0.0009794810886702976
375.86249999981374,0.0009858947978429455
375.8708333335817,0.0009958296391445742
375.8791666664183,0.0010055964852355714
375.88750000018626,0.0010146440593672423
375.8958333339542,0.001027341583281327
375.90416666679084,0.0010367260474026807
375.91249999962747,0.001028803669534284
375.9208333333954,0.0010349371529585483
375.9291666671634,0.0010356255365167044
375.9375,0.0010249118609664265
375.9458333328366,0.0010412550345293425
375.9541666666046,0.0010503229981111417
375.96250000037253,0.0010560265448376072
375.97083333320916,0.0010651098627860733
375.9791666660458,0.0010683438849810045
375.98749999981374,0.0010683848296224596
375.9958333335817,0.0010575458087558331
376.0041666664183,0.0010522417265548256
376.01250000018626,0.0010754122958616108
376.0208333339542,0.0010827249804066241
376.02916666679084,0.0010493108565654552
376.03749999962747,0.0010648433502353782
376.0458333333954,0.0010856209827991847
376.0541666671634,0.0010482936381492891
376.0625,0.0010173147049528097
376.0708333328366,0.0010611511117843975
376.0791666666046,0.001064953071825414
376.08750000037253,0.0010170002567804204
376.09583333320916,0.0010328989739036842
376.1041666660458,0.001061627656625319
376.11249999981374,0.0010253735967324928
376.1208333335817,0.0009875641830063842
376.1291666664183,0.0010241918698810082
376.13750000018626,0.0010189525158352808
376.1458333339542,0.0009697057549331589
376.15416666679084,0.0009387681224239941
376.16249999962747,0.0009743458635469437
376.1708333333954,0.0009728488131699464
376.1791666671634,0.000934630670563763
376.1875,0.0009394609078086091
376.1958333328366,0.0009489011202745701
376.2041666666046,0.0008990091426852587
376.21250000037253,0.000861013396942667
376.22083333320916,0.0008702714699637681
376.2291666660458,0.0008639480161960478
376.23749999981374,0.0008497254524826303
376.2458333335817,0.0008483122091504924
376.2541666664183,0.0008622467703887082
376.26250000018626,0.0008508389084695978
376.2708333339542,0.0008243258365538964
376.27916666679084,0.0008118289915799437
376.28749999962747,0.000823066479668455
376.2958333333954,0.0008043281462093432
376.3041666671634,0.0007725178564754742
376.3125,0.0007665968226433506
376.3208333328366,0.0007751316019266596
376.3291666666046,0.0007754877503458601
376.33750000037253,0.0007748611142801565
376.34583333320916,0.0007804697055746601
376.3541666660458,0.0007865869061802755
376.36249999981374,0.0007758146848075853
376.3708333335817,0.000757312182905423
376.3791666664183,0.0007499336888514563
376.38750000018626,0.0007512639239948271
376.3958333339542,0.0007433003380157288
376.40416666679084,0.0007474770342739134
376.41249999962747,0.000753555361910685
376.4208333333954,0.0007527253035632953
376.4291666671634,0.0007614154937840567
376.4375,0.0007712455686004205
376.4458333328366,0.0007719441936018256
376.4541666666046,0.0007725117858541353
376.46250000037253,0.0007790321368190689
376.47083333320916,0.0007799292449277573
376.4791666660458,0.0007847091622821267
376.48749999981374,0.0007931947259152139
376.4958333335817,0.00079960073918528
376.5041666664183,0.0008038553153113526
376.51250000018626,0.0008102522781072707
376.5208333339542,0.0008163529353950594
376.52916666679084,0.0008264489259630636
376.53749999962747,0.0008289672805972259
376.5458333333954,0.0008287494535537121
376.5541666671634,0.0008499966826889249
376.5625,0.0008603969346481222
376.5708333328366,0.0008636443467580079
376.5791666666046,0.0008722435840127218
376.58750000037253,0.0008857112753304364
376.59583333320916,0.0008854241454159251
376.6041666660458,0.0008737106709091336
376.61249999981374,0.0008905428615335609
376.6208333335817,0.0009144131333158612
376.6291666664183,0.0009051331110541128
376.63750000018626,0.000885877201469043
376.6458333339542,0.0009091448262807944
376.65416666679084,0.0009465350995867539
376.66249999962747,0.0009333057241605047
376.6708333333954,0.0009136087016372585
376.6791666671634,0.0009223214204467922
376.6875,0.0009213847752889137
376.6958333328366,0.0009055333125971288
376.7041666666046,0.0009210359591804718
376.71250000037253,0.0009512094465975451
376.72083333320916,0.0009498912818202143
376.7291666660458,0.0009423621423039208
376.73749999981374,0.0009475394948239568
